finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence
SEM:fd41deb0ce52fe883af6	data/ingredients/mapped/20AA_mix.yaml	active	existing_record_review	minor	data/ingredients/mapped/20AA_mix.yaml	open	Local stock-solution identity, single CultureBotHT occurrence, SSSOM, aggregate, and docs pass; only stale local-CURIE advisory rows remain.	reports/yaml_record_review/20AA_mix.md
SEM:435615262638d8ab6686	data/ingredients/mapped/22-Dipyridyl.yaml	active	existing_record_review	major	data/ingredients/mapped/22-Dipyridyl.yaml	open	Active CAS-backed CHEBI identity and chemistry pass, but CHELATOR is only supported by provisional ChEBI-ancestry evidence.	reports/yaml_record_review/22-Dipyridyl.md
SEM:0802407b6b230d0a07df	data/ingredients/mapped/22-dibromo-2-cyanoacetamide.yaml	active	existing_record_review	minor	data/ingredients/mapped/22-dibromo-2-cyanoacetamide.yaml	open	CAS fallback identity, PubChem-backed chemistry, SSSOM, aggregate, and docs pass; only optional DBNPA synonym enrichment and stale registry-advisory rows remain.	reports/yaml_record_review/22-dibromo-2-cyanoacetamide.md
SEM:7e7160d22d83dcac6754	data/ingredients/mapped/2244688-heptamethylnonane.yaml	active	existing_record_review	major	data/ingredients/mapped/2244688-heptamethylnonane.yaml	open	Active CHEBI identity, chemistry, occurrence count, SSSOM, and aggregate pass, but non-label role text remains in exact_synonyms and CARBON_SOURCE is only supported by in-session LLM evidence.	reports/yaml_record_review/2244688-heptamethylnonane.md
SEM:201fd3622c95d3f079ca	data/ingredients/mapped/23-butanediol.yaml	active	existing_record_review	major	data/ingredients/mapped/23-butanediol.yaml	open	Active CHEBI identity, chemistry, occurrence count, SSSOM, aggregate, and CultureMech-backed CARBON_SOURCE pass, but non-label role/property text remains in synonyms.	reports/yaml_record_review/23-butanediol.md
SEM:c98fafed88f67be64bf8	data/ingredients/mapped/23-dihydroxybenzoic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/23-dihydroxybenzoic_Acid.yaml	open	Active CHEBI identity, chemistry, occurrence count, SSSOM, and aggregate pass, but CARBON_SOURCE is only supported by in-session LLM evidence.	reports/yaml_record_review/23-dihydroxybenzoic_Acid.md
SEM:92563e5cef0f5eee4fbd	data/ingredients/mapped/235-Triphenyltetrazolium_Chloride.yaml	active	existing_record_review	major	data/ingredients/mapped/235-Triphenyltetrazolium_Chloride.yaml	open	Active CHEBI identity, chemistry, CultureBotHT occurrence count, SSSOM, and aggregate pass, but REDOX_INDICATOR is only supported by in-session LLM evidence.	reports/yaml_record_review/235-Triphenyltetrazolium_Chloride.md
SEM:d329a965ace4222f13b6	data/ingredients/mapped/24-Dichlorophenoxyacetic_acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/24-Dichlorophenoxyacetic_acid.yaml	open	Active residual grounding to CHEBI:28854, occurrence count, SSSOM, and aggregate pass, but ingredient_type and ChEBI chemistry are missing.	reports/yaml_record_review/24-Dichlorophenoxyacetic_acid.md
SEM:d8fbd39caa83c8307db7	data/ingredients/mapped/24-Dihydroxybenzoic_acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/24-Dihydroxybenzoic_acid.yaml	open	Active residual grounding to CHEBI:42094, occurrence count, SSSOM, and aggregate pass, but ingredient_type and ChEBI chemistry are missing.	reports/yaml_record_review/24-Dihydroxybenzoic_acid.md
SEM:57110cf3bb7b7b7d5722	data/ingredients/mapped/24-Dinitrophenol.yaml	active	existing_record_review	minor	data/ingredients/mapped/24-Dinitrophenol.yaml	open	Active CHEBI identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows still ask for direct ChEBI verification.	reports/yaml_record_review/24-Dinitrophenol.md
SEM:ce809ad1dfbcb24bd57b	data/ingredients/mapped/24-diamino-67-di-iso-propylpteridine_phosphate.yaml	active	existing_record_review	minor	data/ingredients/mapped/24-diamino-67-di-iso-propylpteridine_phosphate.yaml	open	Local phosphate-salt identity, narrow CHEBI free-base parent, fragment merges, SSSOM, and aggregate pass, but notes are stale and ingredient_type/chemistry are missing.	reports/yaml_record_review/24-diamino-67-di-iso-propylpteridine_phosphate.md
SEM:39287f1360c4eaa69558	data/ingredients/mapped/25-Dihydroxy-4-Methoxychalcone.yaml	active	existing_record_review	minor	data/ingredients/mapped/25-Dihydroxy-4-Methoxychalcone.yaml	open	Active CAS fallback, expected registry triage, SSSOM, and aggregate pass, but PubChem-resolvable formula/InChI/SMILES are missing.	reports/yaml_record_review/25-Dihydroxy-4-Methoxychalcone.md
SEM:f12035e49468983d8299	data/ingredients/mapped/3-Aminophenol.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Aminophenol.yaml	open	Active residual grounding to CHEBI:28924, occurrence count, SSSOM, and aggregate pass, but ingredient_type and ChEBI chemistry are missing.	reports/yaml_record_review/3-Aminophenol.md
SEM:320ba69b62f53368b3e2	data/ingredients/mapped/3-Aminopropionitrile_Fumarate.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Aminopropionitrile_Fumarate.yaml	open	Active CHEBI hemifumarate identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows still ask for direct ChEBI and InChI verification.	reports/yaml_record_review/3-Aminopropionitrile_Fumarate.md
SEM:052ecd14dbfc40fbd696	data/ingredients/mapped/3-Chloro-4-hydroxyphenylacetic_acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Chloro-4-hydroxyphenylacetic_acid.yaml	open	Active residual grounding to CHEBI:47106, occurrence count, SSSOM, and aggregate pass, but ingredient_type and ChEBI chemistry are missing.	reports/yaml_record_review/3-Chloro-4-hydroxyphenylacetic_acid.md
SEM:6791ff1dd5ae2d15d3d9	data/ingredients/mapped/3-Chloro-L-tyrosine.yaml	active	existing_record_review	major	data/ingredients/mapped/3-Chloro-L-tyrosine.yaml	open	Active CHEBI identity, chemistry, SSSOM, and aggregate pass, but AMINO_ACID_SOURCE is only supported by provisional ChEBI-ancestry evidence.	reports/yaml_record_review/3-Chloro-L-tyrosine.md
SEM:82c8948ee806922c82c2	data/ingredients/mapped/3-Chloroacrylic_acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Chloroacrylic_acid.yaml	open	Active residual grounding to CHEBI:19982, occurrence count, SSSOM, and aggregate pass, but ingredient_type and ChEBI chemistry are missing.	reports/yaml_record_review/3-Chloroacrylic_acid.md
SEM:d1005917bba055bc2b5c	data/ingredients/mapped/3-Hydroxydecanoic_Acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Hydroxydecanoic_Acid.yaml	open	Active CHEBI identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows still ask for direct ChEBI verification.	reports/yaml_record_review/3-Hydroxydecanoic_Acid.md
SEM:3d9f8bca52980327eb81	data/ingredients/mapped/3-Hydroxyhexanoic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/3-Hydroxyhexanoic_Acid.yaml	open	Active generic CHEBI identity, chemistry, SSSOM, and aggregate pass, but CAS 66997-60-2 resolves to stereospecific (3S)-3-hydroxyhexanoic acid.	reports/yaml_record_review/3-Hydroxyhexanoic_Acid.md
SEM:2ddb3dd43d252687d4a5	data/ingredients/mapped/3-Hydroxypropanal.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Hydroxypropanal.yaml	open	Active residual grounding to CHEBI:17871, occurrence count, SSSOM, and aggregate pass, but ingredient_type and ChEBI chemistry are missing.	reports/yaml_record_review/3-Hydroxypropanal.md
SEM:f927ec05d1db94dc3f13	data/ingredients/mapped/3-Hydroxypropionate.yaml	active	existing_record_review	major	data/ingredients/mapped/3-Hydroxypropionate.yaml	open	Active anion CHEBI identity, chemistry, SSSOM, and aggregate pass, but CAS 503-66-2 resolves to the neutral acid and CARBON_SOURCE is provisional.	reports/yaml_record_review/3-Hydroxypropionate.md
SEM:f5819b4b31d4faaf9942	data/ingredients/mapped/3-Methyl-2-Oxobutanoic_Acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Methyl-2-Oxobutanoic_Acid.yaml	open	Active CHEBI identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows still ask for direct ChEBI verification.	reports/yaml_record_review/3-Methyl-2-Oxobutanoic_Acid.md
SEM:cea6a00d26468cf11e39	data/ingredients/mapped/3-Methyl-2-oxobutanoic_Acid_Sodium_Salt.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Methyl-2-oxobutanoic_Acid_Sodium_Salt.yaml	open	Active CHEBI sodium-salt identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows still ask for direct ChEBI verification.	reports/yaml_record_review/3-Methyl-2-oxobutanoic_Acid_Sodium_Salt.md
SEM:babff2e88d0fc6df183c	data/ingredients/mapped/3-Methylcatechol.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-Methylcatechol.yaml	open	Active CHEBI identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows still ask for direct ChEBI verification.	reports/yaml_record_review/3-Methylcatechol.md
SEM:8e12e26700584e53437c	data/ingredients/mapped/3-O-Methyl-D-glucopyranose.yaml	active	existing_record_review	major	data/ingredients/mapped/3-O-Methyl-D-glucopyranose.yaml	open	CAS fallback and PubChem chemistry pass, but CARBON_SOURCE is only supported by provisional name-pattern evidence.	reports/yaml_record_review/3-O-Methyl-D-glucopyranose.md
SEM:a14aff5659919ff736a3	data/ingredients/mapped/3-O-methyl-glucose.yaml	active	existing_record_review	major	data/ingredients/mapped/3-O-methyl-glucose.yaml	open	Active CHEBI identity, chemistry, SSSOM, and aggregate pass, but CARBON_SOURCE is provisional and contradicts the local energy-substrate exclusion.	reports/yaml_record_review/3-O-methyl-glucose.md
SEM:f5f469f874bc2cbeaf0a	data/ingredients/mapped/3-O-methyl_Alpha-D-glucopyranoside.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-O-methyl_Alpha-D-glucopyranoside.yaml	open	Local fallback self identity and microbedecoder occurrence tracking pass, but the notes are stale and ingredient_type/chemistry are missing.	reports/yaml_record_review/3-O-methyl_Alpha-D-glucopyranoside.md
SEM:aa1a5a7082e3fa5ce47b	data/ingredients/mapped/3-O-methylgallate.yaml	active	existing_record_review	major	data/ingredients/mapped/3-O-methylgallate.yaml	open	Active CHEBI identity and chemistry pass, but non-label source context remains in RAW_TEXT and exports through SSSOM other.	reports/yaml_record_review/3-O-methylgallate.md
SEM:09bcf9eeb88c6d8a5351	data/ingredients/mapped/3-_N-morpholinopropanesulfonic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/3-_N-morpholinopropanesulfonic_Acid.yaml	open	Active CHEBI identity, CAS, chemistry, BUFFER role, occurrence counts, SSSOM, and aggregate pass, but buffer/formulation and role/property text remains in synonyms.	reports/yaml_record_review/3-_N-morpholinopropanesulfonic_Acid.md
SEM:4fdd57c4887c02e9e279	data/ingredients/mapped/3-acetylpyridine.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-acetylpyridine.yaml	open	Active CHEBI identity, CAS, chemistry, SSSOM, and aggregate pass; only stale advisory rows still ask for direct ChEBI verification.	reports/yaml_record_review/3-acetylpyridine.md
SEM:a10d5653a7dc7b1b4ec8	data/ingredients/mapped/3-aminobutyrate.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-aminobutyrate.yaml	open	Active CHEBI anion identity, chemistry, microbedecoder occurrence count, SSSOM, and aggregate pass; only stale advisory rows and a timestamp-ordering nit remain.	reports/yaml_record_review/3-aminobutyrate.md
SEM:ef6e2871a65f26ef7d10	data/ingredients/mapped/3-aminobutyric_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/3-aminobutyric_Acid.yaml	open	Active CAS-grounded CHEBI identity, chemistry, SSSOM, and aggregate pass, but AMINO_ACID_SOURCE is only supported by provisional ChEBI-ancestry evidence.	reports/yaml_record_review/3-aminobutyric_Acid.md
SEM:b30f4a01b2d2fca4a79d	data/ingredients/mapped/3-beta-d-glucan.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-beta-d-glucan.yaml	open	Active CHEBI identity, polymer formula, chemistry, SSSOM, and aggregate pass, but notes are stale and the promotion rationale is imprecise.	reports/yaml_record_review/3-beta-d-glucan.md
SEM:691be8d5258610a3e8d4	data/ingredients/mapped/3-dehydro-D-gluconate.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-dehydro-D-gluconate.yaml	open	Active CHEBI identity, chemistry, microbedecoder occurrence count, SSSOM, and aggregate pass; only stale advisory rows and a timestamp-ordering nit remain.	reports/yaml_record_review/3-dehydro-D-gluconate.md
SEM:2c78f1c1d2fcb478e748	data/ingredients/mapped/3-fucosyllactose.yaml	active	existing_record_review	major	data/ingredients/mapped/3-fucosyllactose.yaml	open	Active CHEBI identity, CAS companion row, chemistry, SSSOM, and aggregate pass, but CARBON_SOURCE is only supported by provisional name-pattern evidence.	reports/yaml_record_review/3-fucosyllactose.md
SEM:a904b81690165d10ae0b	data/ingredients/mapped/3-hydroxybenzoate.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-hydroxybenzoate.yaml	open	Active CHEBI identity, chemistry, microbedecoder occurrence count, SSSOM, and aggregate pass; only stale advisory rows and a timestamp-ordering nit remain.	reports/yaml_record_review/3-hydroxybenzoate.md
SEM:7300ae64baff95d7f12f	data/ingredients/mapped/3-hydroxybenzoic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/3-hydroxybenzoic_Acid.yaml	open	The exact CHEBI identity passes, but CARBON_SOURCE is asserted from only provisional in-session computational evidence.	reports/yaml_record_review/3-hydroxybenzoic_Acid.md
SEM:c47d980e8a6e8ca6234e	data/ingredients/mapped/3-hydroxybutyrate.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-hydroxybutyrate.yaml	open	The exact CHEBI anion identity, beta-hydroxybutyrate alias, SSSOM row, and MicrobeDecoder occurrence provenance pass; stale advisory rows remain.	reports/yaml_record_review/3-hydroxybutyrate.md
SEM:aabe20badedf367f1ee9	data/ingredients/mapped/3-hydroxybutyric_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/3-hydroxybutyric_Acid.yaml	open	Active CHEBI neutral-acid identity, CAS, chemistry, SSSOM, and aggregate pass, but CARBON_SOURCE is only supported by provisional name-pattern evidence.	reports/yaml_record_review/3-hydroxybutyric_Acid.md
SEM:ac66f02bc6a7f3870376	data/ingredients/mapped/3-indolyl_Acetic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/3-indolyl_Acetic_Acid.yaml	open	Active CHEBI indole-3-acetic-acid identity, CAS, chemistry, occurrence count, SSSOM, and aggregate pass, but two exact synonyms still name the prior ethyl 2-hexenoate mapping.	reports/yaml_record_review/3-indolyl_Acetic_Acid.md
SEM:b4103461c163a1b9653d	data/ingredients/mapped/3-methyl-1-butanol.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-methyl-1-butanol.yaml	open	Active CAS-backed CHEBI identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows remain.	reports/yaml_record_review/3-methyl-1-butanol.md
SEM:165509d8d09cbd437129	data/ingredients/mapped/3-methyl-2-butenol.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-methyl-2-butenol.yaml	open	Active CAS-backed CHEBI prenol identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows remain.	reports/yaml_record_review/3-methyl-2-butenol.md
SEM:e561a9aca9b9550399a6	data/ingredients/mapped/3-methyl-2-oxopentanoic_Acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-methyl-2-oxopentanoic_Acid.yaml	open	Active CAS-backed CHEBI neutral-acid identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows remain.	reports/yaml_record_review/3-methyl-2-oxopentanoic_Acid.md
SEM:6b23613ea13eebbd72e3	data/ingredients/mapped/3-methyl-3-butenol.yaml	active	existing_record_review	minor	data/ingredients/mapped/3-methyl-3-butenol.yaml	open	Active CAS-backed CHEBI identity, chemistry, SSSOM, and aggregate pass; only stale advisory rows remain.	reports/yaml_record_review/3-methyl-3-butenol.md
SEM:d0a8aee9235109481395	data/ingredients/mapped/3-nitropropanoate.yaml	active	existing_record_review	major	data/ingredients/mapped/3-nitropropanoate.yaml	open	Active CHEBI anion identity, chemistry, occurrence count, SSSOM, and aggregate pass, but the neutral acid remains as a RAW_TEXT synonym that publishes through SSSOM other.	reports/yaml_record_review/3-nitropropanoate.md
