edge_id	subject	predicate	object	assertion_type	assertion_sha256	source_record	record_sha256	verdict	rationale	review_report
MIM.assertion:0279be76bafce9b36a1941af9a0f4df261293fb75e840a0f0674c16205e2d0fb	MIM:Fructooligosaccharides_Fos	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	data/ingredients/mapped/Fructooligosaccharides_Fos.yaml	8022579be56266c4756c407e16fd411cddb5810b5a2e131c4b1b0a882c44c9df	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Fructooligosaccharides_Fos.md
MIM.assertion:0289c4d2bf3477c8bcb3cd898b3a8a60a74bea4038f90e4e91e55d7f653cfaeb	MIM:L-cysteine_Hcl_X_H2o	biolink:exact_match	CHEBI:91248	mapping	fd4509d60039aed70cca126bed4cb5c2794713d320e71e760bdac6d331c88afb	data/ingredients/mapped/L-cysteine_Hcl_X_H2o.yaml	1b13fecbe7cba7143af066aebb2322f97fc880d1a3668abcc7bbdd3df6c581a9	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/L-cysteine_Hcl_X_H2o.md
MIM.assertion:0294051e6e5589b263eb6048a843efc5b3c27287a94fc3ec9e1c38c9636550d9	MIM:Arabinogalactan	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	data/ingredients/mapped/Arabinogalactan.yaml	fa8deb44b02598c58b71284dab5d34bd7f78623105f13016c1ef09585698ea95	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Arabinogalactan.md
MIM.assertion:02a1fb66aae827fb56014cc08846530e8608dfb1f45317056c917c0a674a962a	MIM:UW_Concentrated_Base_No_Sulfur	biolink:has_part	CHEBI:86368	component	1cae71e916b711a19bda885b63f164d69cd3d24616919cf0934a9237efa54142	data/ingredients/mapped/UW_Concentrated_Base_No_Sulfur.yaml	8e21f39d0f744ddf42c91a05ff234c29167bec026d599e41b7cfd8b02c04f6d7	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/UW_Concentrated_Base_No_Sulfur.md
MIM.assertion:02b7887982eb8b1ac84515e5e2a84eb98d69452b2f597b9d4744a2d29235b6ea	MIM:Proline	biolink:exact_match	CHEBI:26271	mapping	4ec0bfd72c1dac79d6f1b7fecf91119e95092e415b1add34ee47770ed12bcbd1	data/ingredients/mapped/Proline.yaml	3e61bdcb6aaa68b6f0d188489811526edd438ec7ccab6574a601effa9dd62df2	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Proline.md
MIM.assertion:02bdcaa53055f0523322d5acabc4ffde140748714d4fe925345daedec2df9f12	MIM:Glucose_1-phosphate	biolink:exact_match	CHEBI:16077	mapping	b045f3b5b91efc69847800673f0da52b0e29006c19bfd0d9193dd60473c56807	data/ingredients/mapped/Glucose_1-phosphate.yaml	1552deda8ced71002bde65f7dd753d3be40c0fda327c6f9ed8fbc98649a40d26	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Glucose_1-phosphate.md
MIM.assertion:02d4f8f59fce42dcf5d96a34a160bbe40a9966e1f3cc13147ae43bf5237acdc6	MIM:Xyloglucan_From_Tamarind	biolink:exact_match	cas:37294-28-3	mapping	ec419d4994ade23d3e1787de8eaa08c405ec6f428460b6818be8ad1052c7fedf	data/ingredients/mapped/Xyloglucan_From_Tamarind.yaml	ebdee635b622b919002c63f63e40766a35932b68fba92448b49efce3b2266d41	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Xyloglucan_From_Tamarind.md
MIM.assertion:02df15849fd8790ee295cd3a84f62e4edd3796e53ff7ac6ea19af3e81d64216e	MIM:Mgcl2_X_6_H2o	biolink:exact_match	CHEBI:86345	mapping	34c7a1ee882c6a956938ba29d4d134df00f05cb390d89d8b429af8146e4e5670	data/ingredients/mapped/Mgcl2_X_6_H2o.yaml	1f930a1a54e43a43f00f7b47b0526f517b6d3a5675a4ef6a8fe23b79212a06b9	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Mgcl2_X_6_H2o.md
MIM.assertion:02e8ed1715b3d8914e03a9a32c07cacd29db1f0c366730feda0fb992c0b958bc	MIM:L-arginine_X_Hcl	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.AMINO_ACID_SOURCE	nutritional_roles	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	data/ingredients/mapped/L-arginine_X_Hcl.yaml	113333c6a9887ebcbb7b4336988b28e428f4d4a0bf94be156abc4ead0971b9da	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-arginine_X_Hcl.md
MIM.assertion:030703ea8fa9f805e41ee5e6dfeb0eb6bdb2cc68eb9057939b4927706e3c32b9	MIM:Pyridomycin	biolink:exact_match	CHEBI:221765	mapping	0419f14083cf1d06c498e70428a4e977bdf864590daadc7c70dd4e2a7daac3ce	data/ingredients/mapped/Pyridomycin.yaml	61176dd6758ecb498f68e0183f5394e634a7fa027e94d298ae00e918fc7619ff	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Pyridomycin.md
MIM.assertion:0321fdb27bb3befaa8779d1a1c6db96e2137f31a7cfa354e5ed0656c3bbbf6cc	MIM:NLDM_metabolites	biolink:has_part	CHEBI:16899	component	8c30534a487ada66547e1839c0dadc2012df0f5a6b5221ad3e18955f02a70d54	data/ingredients/mapped/NLDM_metabolites.yaml	7332021e0d760384bc0381f5e00e3a87bd4dfe4b7c5b2eb1140853f7c17d78a0	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/NLDM_metabolites.md
MIM.assertion:0322363165b991295ab2591852f65b54c3ee10397d627418ae32ad95992a7ab4	MIM:A-Ketoglutaric_Acid_Disodium_Salt_Hydrate	biolink:close_match	CHEBI:30915	mapping	c5c2d062ad8a416e4b3dd98a2fda1312898582f68939510e451d57d07710a3cc	data/ingredients/mapped/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.yaml	09dcea028f806cc4d490096bd79e8e1391c27d23ff523f97e732016ab83f0450	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.md
MIM.assertion:03477c261b653625fab199066a907c76113304d4d3622bc286d0291416175937	MIM:Mc_vitamins	biolink:exact_match	kgmicrobe.ingredient:mc_vitamins	mapping	7922d66dce97a8b96d08b2c92515ab31556be5c355747dbd8f933e498f6681df	data/ingredients/mapped/Mc_vitamins.yaml	59c53dfe4e273ebfc7c3fe86fd4244978868ff1879dcde97af64bbeb61c07123	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Mc_vitamins.md
MIM.assertion:034bdf8705f1ac3d1cffd741f1aa0b6c1926d0b855ad86eaf5a0f3e5529b3631	MIM:Sodium_Antimonate	biolink:exact_match	kgmicrobe.compound:sodium_antimonate	mapping	627302de632d24fb0a53e9242cacaf81b507de6c49dd353c20289527ca601945	data/ingredients/mapped/Sodium_Antimonate.yaml	993c61f4713ed77978910fc70c89b81e856d4d2ce6009c2a916ab5512555c59d	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sodium_Antimonate.md
MIM.assertion:0356353eab94e4b5a5ae38c4f6f73c1343db2e63a071f174d9fdfead98520d44	MIM:Ethyl_Decanoate	biolink:exact_match	CHEBI:87430	mapping	a6a7692327ccf5911874e310367a3c3b90c1e089455fe455481333e6377babe5	data/ingredients/mapped/Ethyl_Decanoate.yaml	3471ad5f0b96332367aa78983a69ca746d428e3fd1a11e350b1dcea8ddd77f91	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Ethyl_Decanoate.md
MIM.assertion:036846b0f1db86c4ad76c3b5809de8a37353f087568111f5b6f0f85c36a0c3ea	MIM:Gentamicin_Sulfate_Salt	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.SELECTIVE_AGENT	physicochemical_roles	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	data/ingredients/mapped/Gentamicin_Sulfate_Salt.yaml	095dc20b951143d620772198335e036c6a2ac340b3a7051729f0bed637ae1d92	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Gentamicin_Sulfate_Salt.md
MIM.assertion:0385019a1816955c79821c14f9a74c5c9c5f54d8b94bdf008950fee67c12dc04	MIM:Isosafrole	biolink:exact_match	CHEBI:6054	mapping	6e432a2719cc5914577b1d10a11718102ee1b5763a78f0a206a4f3cd61dd861d	data/ingredients/mapped/Isosafrole.yaml	7c3f26656a035c0669087aabea47cbbc741214b488fd08e61ec3ffd9ea363bb4	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Isosafrole.md
MIM.assertion:038e64d0725dcccb6617ea9cabdf1ebaa384cc1a11277772f8c3b4bcc9699ae1	MIM:L-norleucine	biolink:exact_match	CHEBI:18347	mapping	319be5ed4c9c71a2c8b48018d59bfcb7c11302096f2ab8dc40a7fe0b50586afc	data/ingredients/mapped/L-norleucine.yaml	5e9cf6add64e2507ffc1173af1849f3e0c89589b553a99d5e0606517ce8a126f	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/L-norleucine.md
MIM.assertion:038f6d962a722eb2ada49bbe8c9ceae04a55e7db6704eea491e8772ca856bd95	MIM:Adipic_Acid	biolink:exact_match	CHEBI:30832	mapping	527eb03afa87550c46482b41be3b8054c4ea8cb11b29887e9b0c62a0ce958759	data/ingredients/mapped/Adipic_Acid.yaml	1feef3ea819ec0fe9123649be70222f1d82e16164e5239623792ef9c137823f3	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Adipic_Acid.md
MIM.assertion:0397ffe505c9ca0500fbabe90bfe38e33feb9d6c116f6d103be572839d180242	MIM:Glucose_Lactate	biolink:has_part	CHEBI:24996	component	8c3272b0096b6e817a32d65188da4f62e13571f74db2147ca944c7cb20ff9f60	data/ingredients/mapped/Glucose_Lactate.yaml	7daf69bbc2ebf6c0eb8a123fd3f3e4df11a6f3a9d105a3a1f61b559b49274e2d	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Glucose_Lactate.md
MIM.assertion:03a9d360e29215aa90633666fb4f080a44b325a30af3ef9aca0d892da2724b4e	MIM:Na2hpo4_X_3_H2o	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.BUFFER	physicochemical_roles	f5cadece54f6e554a18fa83e012cd99d6910ee2a231ef064618953eb583507c6	data/ingredients/mapped/Na2hpo4_X_3_H2o.yaml	0f9abe1c97efaf92bf135a76edd1a3e4811ecd63369b13f11d869754894c1f1d	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Na2hpo4_X_3_H2o.md
MIM.assertion:03d14781e9d678508a922a19e2259ee2ec7bba25e3c1e66b7577bc8e051c0a28	MIM:Ristocetin_B	biolink:exact_match	kgmicrobe.compound:ristocetin_b	mapping	03de5914888a5e671c6788cb8b639985265a75c2fb8aa7a79d98e25533ffd4e4	data/ingredients/mapped/Ristocetin_B.yaml	f7f31cb8953edf457f2bdb2d31870c03e8b56c5af39c14ea70c5212615900ecf	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Ristocetin_B.md
MIM.assertion:03d658cb027ec3d8891706f4e6043d0c311fd903b8e2a6eee1c05b2e23618de1	MIM:PY-glucose-rumen_Fluid	biolink:has_part	CHEBI:17234	component	075717f40e18fdc94df03c5a0884656961862c81d2c81c1d46267f3e4d6b4efb	data/ingredients/mapped/PY-glucose-rumen_Fluid.yaml	0d9423c4dde8bee8140bab7b0cc6b27bcfa2e2a1c7c617ff454df19fbc17f777	requires_source_verification	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	reports/yaml_record_review/PY-glucose-rumen_Fluid.md
MIM.assertion:03e2ff7ae49f92f59fd1e180e2f5a682a41d9ad1da7d7c6c3df13c37a2b2711f	MIM:UW_Concentrated_Base	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.IRON_SOURCE	nutritional_roles	524cda39718cf7233e411cb23a177eb060f29fecca4125c4fa4fedd29bb4b64a	data/ingredients/mapped/UW_Concentrated_Base.yaml	b455758691d8f1ec6e5c6303502ed582461925a43b211ee5eb12eaa0590f3931	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/UW_Concentrated_Base.md
MIM.assertion:03f3753c65e68f77ffab51c869ddd42fc16b766b5d165c0e0cc3027be1de81fa	MIM:Alcl3_X_6_H2o	biolink:exact_match	CHEBI:30115	mapping	267b8230742fae6cb1cd51ff9f2630a8dfb222d123b62567d8eafa462ba99c7b	data/ingredients/mapped/Alcl3_X_6_H2o.yaml	7da7ef33c67786d9322853df6b6a7feb52686acfcd35149d7b08949d078cb829	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Alcl3_X_6_H2o.md
MIM.assertion:03f6f714a3bd7c9de51868a4ccc5fa27a1fee80acd34fbd4c688cb08ca4591ee	MIM:Wolfes_Mineral_Mix	biolink:has_part	CHEBI:32312	component	199d61cc9314c71176d54e73b5df47824b7580a2cd8e85e8b3841a86d418ee03	data/ingredients/mapped/Wolfes_Mineral_Mix.yaml	8c3a73cfa1887197e1e795b7dc99195b2072f4688ac4404f0db83b00e3e95a89	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Wolfes_Mineral_Mix.md
MIM.assertion:03fbd2f17c443b988b9142b1dd45c0b4d5943b4a099627b80d49ad8d5b084565	MIM:Colistin_Sulfate	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.SELECTIVE_AGENT	physicochemical_roles	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	data/ingredients/mapped/Colistin_Sulfate.yaml	d55c2086f97b62ff286a82f392677987389ce0ec44a39cceb6dced86efacb423	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Colistin_Sulfate.md
MIM.assertion:03fdd0f65a08b27704c1fad5c62e1d1e1100878b656bf844ba0a03a6442a0822	MIM:Cacl2_X_6_H2o	biolink:exact_match	CHEBI:91243	mapping	62c0b37d20ce019dd22af9493b5631f076cee53e319f72a400e01ffdd71c2769	data/ingredients/mapped/Cacl2_X_6_H2o.yaml	0fa44f37504187cf2cf9aaeb415c5d514210c39e5373c1e67b3ec6ed55e2b243	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Cacl2_X_6_H2o.md
MIM.assertion:0413e868949b8f7bc9c567a2783d1344c22d2b4f42673006527f829c825ef5a7	MIM:Na2-edta	biolink:exact_match	CHEBI:64734	mapping	68cedf0b0bfb8a60cb3ade0e2e0f175b45f028d885074a9fd4416f26d4ae8b6a	data/ingredients/mapped/Na2-edta.yaml	7ac669135e2443456cf3256bb963d53935e7ce48f9d8878a65778162bf02d4c4	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Na2-edta.md
MIM.assertion:042f30c4f7b8da9fc7f67b8d535ca137c6261400c1ab2d2c7dcb3423eb040a81	MIM:Pyrocatechol	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	data/ingredients/mapped/Pyrocatechol.yaml	fbb6925f31b16ac45649873960bb396e1bc02dee9d5ee95fa28a8fb70db0d481	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Pyrocatechol.md
MIM.assertion:04313c50b5e6d1916b23c26516dce6bc2681095802602bff72e121200adb46c0	MIM:D-Lysine	biolink:exact_match	CHEBI:16855	mapping	40481367caeb0227c9926fadebfe327d34062e2a92a02701b26d11c46962e953	data/ingredients/mapped/D-Lysine.yaml	ed998d8578c9e19a391eb1cd0a15faf9083e74d278085fe0596598b7d24cb392	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/D-Lysine.md
MIM.assertion:043a772b5e12b1d886e15ebc27f2daf66849f4270b6bc4f8cdc81ffa29125777	MIM:Lactate	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.ENERGY_SOURCE	nutritional_roles	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	data/ingredients/mapped/Lactate.yaml	473205bc13ea916770dad2ffb219c57d34b1ec2caa5e4ef5a4573443f4043474	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Lactate.md
MIM.assertion:043d7de1c65c47e0e27bde1be34932a6366385ffd1a6f8e76e185a4e2b42126b	MIM:L-_-ergothioneine	biolink:exact_match	CHEBI:4828	mapping	57c5825d13218a36b7099d97ceb6ae754ee0eef9c803176ff6da002a5d88e230	data/ingredients/mapped/L-_-ergothioneine.yaml	c2ee1e304fd23914828e03ff33ba609878fefe03cdf94570b670c4ecd1fb0073	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/L-_-ergothioneine.md
MIM.assertion:04428994801cd340f16bbac056dc685ff78d0a0e94a61ddee0b56568e80fb036	MIM:NLDM_metabolites	biolink:has_part	CHEBI:65327	component	ffc4377733c7300f6a19d0d7481a831005899e2d0207c9c1405e59df8ac7fbd2	data/ingredients/mapped/NLDM_metabolites.yaml	7332021e0d760384bc0381f5e00e3a87bd4dfe4b7c5b2eb1140853f7c17d78a0	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/NLDM_metabolites.md
MIM.assertion:04450850207a08b76f246fdb0e3d3f6de9d1acca9d48e7ec464383ada1b9aebf	MIM:Mc_general_salts_SO4free	biolink:has_part	CHEBI:86345	component	adc200e2987594f2846da4983a482a7e0ddc1466e8af1456e2945782ce8242bb	data/ingredients/mapped/Mc_general_salts_SO4free.yaml	b02ab89e88246253f9e179e3239ae733253ef74a79f56cd5c9692ada9aa20197	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Mc_general_salts_SO4free.md
MIM.assertion:04580777a8d52298befd1226515afe4d39ad143db1834d2720d4ed12b6aca9f9	MIM:Seawater	MIM.vocab:environmental_context	ENVO:00002149	environment	85881b1eeff233f924074ff33b282a9f03a615302e4dec486fb549fdfd851615	data/ingredients/mapped/Seawater.yaml	e408b820c2e1ef3b4bb7be8964d0589a2cf1e510aaf6c06e9b1514ccc08fb57a	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Seawater.md
MIM.assertion:0458879513deb5524e88e01755f14062c0928760288060e14b8f413d33fb2f18	MIM:L-alanine_4-nitroanilide	biolink:exact_match	kgmicrobe.compound:l-alanine_4-nitroanilide	mapping	210bdcc7c18d7ffa202e982454da0ecc200feae6399f4c01a8354317df9e1e8a	data/ingredients/mapped/L-alanine_4-nitroanilide.yaml	23fab620e65747ccd917e939a6452e1ffdd1a70f8ce2b1e51ce582fd8e2051c1	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/L-alanine_4-nitroanilide.md
MIM.assertion:045d876e22a1d8e1e8112fdc64f652eb35f6a198b79d114a7c214e5d98eb554d	MIM:Nh42ni_So42_X_6_H2o	biolink:exact_match	CHEBI:86149	mapping	5082f1aa0100cbeb3df13d15c1ff96426d265e1c1d9c2badab7a734376708ed4	data/ingredients/mapped/Nh42ni_So42_X_6_H2o.yaml	3dee512fa696b0dc60f05752b46676a9ba5da8a42fc38bd13ca425f6fdbf5634	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Nh42ni_So42_X_6_H2o.md
MIM.assertion:046dab28476dbc98642e9fdd30f5a134a622d88f6dbb8d6aa5fc445abaed02b1	MIM:Sodium_Perchlorate_Monohydrate	biolink:exact_match	cas:7791-07-3	mapping	e80da8b9671d76ca9f26e0edb78426c860c5390c454dcaeeb203749f8b15d4fe	data/ingredients/mapped/Sodium_Perchlorate_Monohydrate.yaml	83a5b1cf514bd048c0e253a3ec7e4b99710b732587286dd370dfb27e6012de24	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sodium_Perchlorate_Monohydrate.md
MIM.assertion:048d0b1cb3cffb443851b01b4899dce686f1cb32d1234286e1e6c60fc355e362	MIM:Sunflower_Oil	biolink:exact_match	cas:8001-21-6	mapping	ae6205d15d14e1841b69f2cb77eaea6e499268453f1314c19ef261c726b54ad6	data/ingredients/mapped/Sunflower_Oil.yaml	e6c9fc15fd6db6830947885b77c770a2e0070372aaf71e9d1c9b293b5ae66c35	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sunflower_Oil.md
MIM.assertion:0494118e94b8a2124f13652d7fc88be3fedf179f537d7066a9e23355a18d73c0	MIM:TYGVS_Glucose	biolink:has_part	MICRO:0000175	component	3465f7d930e6baa77da111e30c53031040e712cb59c800d4051339f1867e9c72	data/ingredients/mapped/TYGVS_Glucose.yaml	689fb39c671e99636488c16438ba026133be33b0421ef394f2517769911b150c	requires_source_verification	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	reports/yaml_record_review/TYGVS_Glucose.md
MIM.assertion:049f98ead2dcce66b9d7481b695153f8751be33fea99f767a7d133d58545bfe0	MIM:Streptomycin	biolink:exact_match	CHEBI:17076	mapping	6fd84e87053b14f8cc69c5c3a559392b17bf5ec73323550fb1e6e00fa792228d	data/ingredients/mapped/Streptomycin.yaml	131cdcb847cd847e70db7e961d2dae44af7036f62f3917e9bd376f9cdd0fbc74	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Streptomycin.md
MIM.assertion:04ac5ed4f299f73505401e0b46a3199eb020e01c34d89a8f9edf626646e2ce02	MIM:N-_2-acetamido-2-aminoethanesulfonic_Acid	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.BUFFER	physicochemical_roles	a2df7ea0ff32809b230bf3b3c0dc438defadee2f7d78fa35cc1a4da3287505f6	data/ingredients/mapped/N-_2-acetamido-2-aminoethanesulfonic_Acid.yaml	b3cc5464f6b134d56515742839e1680ad3adbbc9cc0d43e1821fd388a1a06d41	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/N-_2-acetamido-2-aminoethanesulfonic_Acid.md
