finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence	current_record	current_record_sha256	resolution_status	resolution_reason	resolution_evidence
SEM:c5f193b3b64bf61b46b4	data/ingredients/mapped/2-Piperidinone.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-Piperidinone.yaml	open	Active CAS-grounded CHEBI identity, chemistry, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-Piperidinone.md	data/ingredients/mapped/2-Piperidinone.yaml	3584b1ea7932d7d273c6302b1d005b9306b31f5701f07f460c79339ff3b4a784	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:8e1c24cb33468aa9bb09	data/ingredients/mapped/2-Sulfobenzoic_Acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-Sulfobenzoic_Acid.yaml	open	MESH identity, OLS resolution, occurrence counts, SSSOM, and aggregate pass, but top-level notes still describe the pre-promotion unmapped state.	reports/yaml_record_review/2-Sulfobenzoic_Acid.md	data/ingredients/mapped/2-Sulfobenzoic_Acid.yaml	d0e38cbadd34fc3225b53af8c9f57782b12f7b640df03f1da28ed9e3c3e7d95f	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:3b92b41a981f1ed2c8cf	data/ingredients/mapped/2-_Methylthioethanol.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-_Methylthioethanol.yaml	open	Active CAS-grounded CHEBI identity, synonym, chemistry, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-_Methylthioethanol.md	data/ingredients/mapped/2-_Methylthioethanol.yaml	61e7355ed238c22605893898fe09654c8310154ae3ec988be9a96a998c6edcf9	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4f6297d454fabe6dba6e	data/ingredients/mapped/2-aminobenzoate.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-aminobenzoate.yaml	open	Active CHEBI synonym identity, anion chemistry, SSSOM, and aggregate pass, but top-level notes still describe the pre-promotion unmapped state.	reports/yaml_record_review/2-aminobenzoate.md	data/ingredients/mapped/2-aminobenzoate.yaml	2391740001d3ee531a7320e817c6207d4f06091d4fcec9dd2ff7874100c77607	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:6501769377eaefebb996	data/ingredients/mapped/2-aminopentanoic_Acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-aminopentanoic_Acid.yaml	open	Active CHEBI identity, chemistry, non-media source-occurrence tracking, SSSOM, and aggregate pass; only timestamp-ordering and stale-advisory nits remain.	reports/yaml_record_review/2-aminopentanoic_Acid.md	data/ingredients/mapped/2-aminopentanoic_Acid.yaml	7d4fe951e65be8c35d273a78b705600d5c3498dead9c1817654acb076cccd295	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:7aa01e8cd2ca59b8ef9d	data/ingredients/mapped/2-bromo-2-nitro-13-propanediol.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-bromo-2-nitro-13-propanediol.yaml	open	Active CAS-grounded CHEBI identity, chemistry, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-bromo-2-nitro-13-propanediol.md	data/ingredients/mapped/2-bromo-2-nitro-13-propanediol.yaml	1a1c9af996e59b716a885b0682d72c68c353f8365c839f43e9d788fccf5a2a9b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:27d07503a861df75e6fc	data/ingredients/mapped/2-butanolCO2.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-butanolCO2.yaml	open	Local two-component fallback identity, component partonomy, SSSOM, and aggregate pass, but top-level and mapping-evidence notes still describe the older unresolved split.	reports/yaml_record_review/2-butanolCO2.md	data/ingredients/mapped/2-butanolCO2.yaml	fadd8fc30be85b58521508b7521413612db100a3888766d8bb9d7f011bbfa351	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:27f8035e80f5a0f0d48e	data/ingredients/mapped/2-chloro-4ethylamino-6-isopropylamino-135-triazine.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-chloro-4ethylamino-6-isopropylamino-135-triazine.yaml	open	Active CHEBI atrazine identity, CultureMech alias, SSSOM, aggregate, and docs pass; only stale advisory rows and optional chemistry enrichment remain.	reports/yaml_record_review/2-chloro-4ethylamino-6-isopropylamino-135-triazine.md	data/ingredients/mapped/2-chloro-4ethylamino-6-isopropylamino-135-triazine.yaml	30705d7e1866a55fbcb9e5cba58f2ddd34e86073d5cb968bfaa332afab64151b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f95e9745670faa74028b	data/ingredients/mapped/2-dehydro-D-gluconate.yaml	active	existing_record_review	major	data/ingredients/mapped/2-dehydro-D-gluconate.yaml	open	Active CHEBI anion identity, chemistry, SSSOM, and aggregate pass, but source_occurrences omits the absorbed 2-oxogluconate microbedecoder count.	reports/yaml_record_review/2-dehydro-D-gluconate.md	data/ingredients/mapped/2-dehydro-D-gluconate.yaml	e678aa7ecbbf728bd3fc4c843cf290102879373ee0f0834109678936b92443e2	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:346e37bb86ce402c6ca3	data/ingredients/mapped/2-deoxyadenosine.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-deoxyadenosine.yaml	open	Active CHEBI identity, chemistry, anhydrous/monohydrate split, SSSOM, and aggregate pass, but top-level notes still describe the pre-promotion unmapped state.	reports/yaml_record_review/2-deoxyadenosine.md	data/ingredients/mapped/2-deoxyadenosine.yaml	992a02df42d22c2b42dd432e809d6dcefd0816d270733a044dd0838e77bda930	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:2579bcaf521a2a0a9ab3	data/ingredients/mapped/2-deoxyinosine.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-deoxyinosine.yaml	open	Active CAS-grounded CHEBI identity, FEBA occurrence count, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-deoxyinosine.md	data/ingredients/mapped/2-deoxyinosine.yaml	3b564e63bc115d18b1076b7bdcf5bd8c4b4266b97e5643cf5e267f5d0d9976f5	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:b74cd0deb57cf23b1709	data/ingredients/mapped/2-deoxythymidine-5-4-nitrophenyl_Phosphate.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-deoxythymidine-5-4-nitrophenyl_Phosphate.yaml	open	Local fallback identity, SSSOM, and aggregate pass, but top-level notes still describe the pre-promotion unmapped state.	reports/yaml_record_review/2-deoxythymidine-5-4-nitrophenyl_Phosphate.md	data/ingredients/mapped/2-deoxythymidine-5-4-nitrophenyl_Phosphate.yaml	901ededf2ad1d3f7296d551b8199c3ac580a4847d021417e8a3d46b30f4b2a5e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:26862a9ba4cdcf4ae357	data/ingredients/mapped/2-deoxyuridine.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-deoxyuridine.yaml	open	Active CAS-grounded CHEBI identity, FEBA occurrence count, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-deoxyuridine.md	data/ingredients/mapped/2-deoxyuridine.yaml	83bfa7a3eff6ca4f5bb7075f09697ce983dd2847f19333f70a33fdf575831647	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f27199ee678a0e83532d	data/ingredients/mapped/2-dichloroethane.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-dichloroethane.yaml	open	Active CHEBI identity, dropped-locant repair, chemistry, SSSOM, and aggregate pass, but top-level notes still describe the pre-promotion unmapped state.	reports/yaml_record_review/2-dichloroethane.md	data/ingredients/mapped/2-dichloroethane.yaml	91b5fec5e528b107b7a9292f5593dc7c59e537eedc0f831e2b7c1d84e6acc281	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:375d53fc7b7ef4e7ce71	data/ingredients/mapped/2-dimethylsuccinic_Acid.yaml	active	existing_record_review	blocker	data/ingredients/mapped/2-dimethylsuccinic_Acid.yaml	open	The record publishes an exact identity row to CHEBI:167506, but CHEBI:167506 is the 2,3 isomer and the record only documents a non-exact truncated-label rationale.	reports/yaml_record_review/2-dimethylsuccinic_Acid.md	data/ingredients/mapped/2-dimethylsuccinic_Acid.yaml	929b011788ee8e749b5442164a49c2f4e2aa41edfc970a0f750586d18216ed62	RESOLVED	Original source identity recovered and independently matched to the published target; see identity evidence.	reports/semantic_review_20260921/resolution/identities/identity-plan.json
SEM:1c6d4de53209519ee45f	data/ingredients/mapped/2-fucosyllactose.yaml	active	existing_record_review	major	data/ingredients/mapped/2-fucosyllactose.yaml	open	Active CHEBI identity, chemistry, SSSOM, and aggregate pass, but CARBON_SOURCE is only supported by provisional ChEBI-ancestry evidence.	reports/yaml_record_review/2-fucosyllactose.md	data/ingredients/mapped/2-fucosyllactose.yaml	bde00bf7772e8836de3a18247e7ba65b7a04c6242c5b59e16e35c97890ebb87a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:47d4819244e4759dfc67	data/ingredients/mapped/2-furoic_Acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-furoic_Acid.yaml	open	Active CHEBI identity, chemistry, 2/2 occurrence counts, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-furoic_Acid.md	data/ingredients/mapped/2-furoic_Acid.yaml	e1168333c113af616dcadf4d9f651ff17ef0540bcac6e82832dbeda8a8bdbb45	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f5815384de4f7f00f151	data/ingredients/mapped/2-hydroxybutyrate.yaml	active	existing_record_review	major	data/ingredients/mapped/2-hydroxybutyrate.yaml	open	Active CHEBI anion identity, chemistry, SSSOM, and aggregate pass, but source_occurrences omits the absorbed Alpha-hydroxybutyrate microbedecoder count.	reports/yaml_record_review/2-hydroxybutyrate.md	data/ingredients/mapped/2-hydroxybutyrate.yaml	3eb429e4d3a91c1eee8f0a59a84ad85bfa1cbb6915ac26d47c25175f2658ffb0	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:ae77d027068d240df17a	data/ingredients/mapped/2-mercaptoethanesulfonate.yaml	active	existing_record_review	major	data/ingredients/mapped/2-mercaptoethanesulfonate.yaml	open	Active CHEBI coenzyme M identity and 79 occurrence count pass, but non-label raw text remains in exact_synonyms and COFACTOR_PROVIDER is only supported by in-session LLM evidence.	reports/yaml_record_review/2-mercaptoethanesulfonate.md	data/ingredients/mapped/2-mercaptoethanesulfonate.yaml	e8f3c1d4d2fa4db30af58424d9f800054d41d1bf7d0531d0a53dad443f276bae	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d2340dfac420a7370e4e	data/ingredients/mapped/2-mercaptoethanol.yaml	active	existing_record_review	major	data/ingredients/mapped/2-mercaptoethanol.yaml	open	Active CHEBI identity, chemistry, 5/5 occurrence counts, SSSOM, aggregate, and docs pass, but REDUCING_AGENT is only supported by provisional name-pattern evidence.	reports/yaml_record_review/2-mercaptoethanol.md	data/ingredients/mapped/2-mercaptoethanol.yaml	b32f24ce80193042971850fb87c4b1c8836eb8a72b09e9e1bd48ad0cfcfe84bd	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:35223ffcc75e7a37bcad	data/ingredients/mapped/2-methyl-1-butanol.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-methyl-1-butanol.yaml	open	Active CAS-backed CHEBI identity, chemistry, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-methyl-1-butanol.md	data/ingredients/mapped/2-methyl-1-butanol.yaml	94b29c09ab4378a3220ffe8b1db46fcbb8067c8e68f612cd3c0263f733c5df88	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:b6384bf4b219babcabaf	data/ingredients/mapped/2-methyl-4-isothizaolin-3-one.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-methyl-4-isothizaolin-3-one.yaml	open	Active CAS-backed CHEBI identity and chemistry pass, but the preferred term and slug retain the misspelling isothizaolin.	reports/yaml_record_review/2-methyl-4-isothizaolin-3-one.md	data/ingredients/mapped/2-methyl-4-isothizaolin-3-one.yaml	8581b1e7af5e0ddc798d8fc313ca42f2664b0ccc674fb25647ae7e055eda304a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:86251a04c2891cfedc25	data/ingredients/mapped/2-n-Heptyl-4-hydroxyquinoline_N-oxide.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-n-Heptyl-4-hydroxyquinoline_N-oxide.yaml	open	Active CAS-backed CHEBI identity, synonym, chemistry, SSSOM, aggregate, and docs pass; only stale advisory rows and optional molecular-weight enrichment remain.	reports/yaml_record_review/2-n-Heptyl-4-hydroxyquinoline_N-oxide.md	data/ingredients/mapped/2-n-Heptyl-4-hydroxyquinoline_N-oxide.yaml	6bb4dd845d308b1650553b90e19ba47ce74ea922a1e658602fad94627373b19f	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d001cf7e6b3b5e9bd2cb	data/ingredients/mapped/2-naphthyl_Dihydrogen_Phosphate.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-naphthyl_Dihydrogen_Phosphate.yaml	open	Active CHEBI identity, chemistry, microbedecoder occurrence count, SSSOM, aggregate, and docs pass; only optional synonym enrichment and stale advisory rows remain.	reports/yaml_record_review/2-naphthyl_Dihydrogen_Phosphate.md	data/ingredients/mapped/2-naphthyl_Dihydrogen_Phosphate.yaml	a87575e1ee19bf00c13f5d0e48d3f7a1a37169bbfd2d738408385f4b5d2bf5ce	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:2e99b066a2982dd553ae	data/ingredients/mapped/2-naphthyl_Tetradecanoate.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-naphthyl_Tetradecanoate.yaml	open	Active CHEBI identity, chemistry, microbedecoder occurrence count, SSSOM, aggregate, and docs pass; only optional 2-Naphthyl myristate synonym enrichment and stale advisory rows remain.	reports/yaml_record_review/2-naphthyl_Tetradecanoate.md	data/ingredients/mapped/2-naphthyl_Tetradecanoate.yaml	137875d4d9dfaf1551a4d0587097d1f0c14677e535900830ffe62ca8ba456946	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:6b0979edb9b1538a3680	data/ingredients/mapped/2-oxobutanoate.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-oxobutanoate.yaml	open	Active CHEBI identity, chemistry, microbedecoder occurrence count, SSSOM, aggregate, and docs pass; only optional synonym enrichment and stale advisory rows remain.	reports/yaml_record_review/2-oxobutanoate.md	data/ingredients/mapped/2-oxobutanoate.yaml	d650202503056a38aa8f9534fa0accb62192b0f1326d18d223669721ec5778f9	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:c044a63cd9b643ed4188	data/ingredients/mapped/2-oxobutyric_Acid_Sodium_Salt.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-oxobutyric_Acid_Sodium_Salt.yaml	open	CAS salt identity and narrow CHEBI:16763 parent mapping pass after the generic sodium-salt repair; only optional salt chemistry enrichment and stale advisory rows remain.	reports/yaml_record_review/2-oxobutyric_Acid_Sodium_Salt.md	data/ingredients/mapped/2-oxobutyric_Acid_Sodium_Salt.yaml	0502ce13109f88ded61ed70501531d0820adc2ab56b8ba6b470c6070f3b8f17d	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:b80bf0a84466123b3e38	data/ingredients/mapped/2-oxopentanoate.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-oxopentanoate.yaml	open	Active CHEBI identity, chemistry, microbedecoder occurrence count, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-oxopentanoate.md	data/ingredients/mapped/2-oxopentanoate.yaml	f89b0fe8d5d869d3b8ce53ce5ec875dea8267688431b44bc39e11f7058c73d6b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:92c3f7ce9a0bb0cfc1db	data/ingredients/mapped/2-pentyl-furan.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-pentyl-furan.yaml	open	Active CAS-backed CHEBI identity, chemistry, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-pentyl-furan.md	data/ingredients/mapped/2-pentyl-furan.yaml	94cb2ba4c189241c647220a604de8dbfb14e6a361ba5e90fd02061330743aaba	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:182bbde45b6757ff493e	data/ingredients/mapped/2-propanolCO2.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-propanolCO2.yaml	open	Local fallback identity and propan-2-ol/carbon dioxide decomposition pass, but notes still describe the older unresolved split state.	reports/yaml_record_review/2-propanolCO2.md	data/ingredients/mapped/2-propanolCO2.yaml	52db62c6fe5e368ab51b4c9ea0ff6fa0053ab937dee49cf9965eedb3ee8e1dbe	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4063d28edd518f5bd7ef	data/ingredients/mapped/2-undecanol.yaml	active	existing_record_review	minor	data/ingredients/mapped/2-undecanol.yaml	open	Active CAS-backed CHEBI identity, chemistry, SSSOM, aggregate, and docs pass; only stale advisory rows remain.	reports/yaml_record_review/2-undecanol.md	data/ingredients/mapped/2-undecanol.yaml	7bbbfd56f879bcd7877850017a9a12309e0b437a8d79a21158a6436d46975bf1	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:fd41deb0ce52fe883af6	data/ingredients/mapped/20AA_mix.yaml	active	existing_record_review	minor	data/ingredients/mapped/20AA_mix.yaml	open	Local stock-solution identity, single CultureBotHT occurrence, SSSOM, aggregate, and docs pass; only stale local-CURIE advisory rows remain.	reports/yaml_record_review/20AA_mix.md	data/ingredients/mapped/20AA_mix.yaml	a96a0f5565fdace2f151b345f8809f4375ce8c9d43c9e9b5ed8773a6ac939faa	OPEN	Historical finding remains unresolved; no blanket approval.	
